Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,393.56,598.82,214.12,99.19,222.79,41.48,21.34,3.31,9.63,6.40,70.56,NA,NA,NA,NA,13.97,75.32,0.32,230.10,NA,0.00,157.49,974.07,NA
2022-01-02 00:00:00,424.81,598.95,228.46,96.99,258.12,40.60,27.42,1.90,11.58,7.07,88.37,NA,NA,NA,NA,14.33,75.32,0.32,230.36,NA,0.00,153.11,974.16,NA
2022-01-03 00:00:00,375.52,636.12,199.10,109.72,237.60,42.33,19.10,2.31,8.47,7.93,66.65,NA,NA,NA,NA,14.79,72.44,0.35,223.51,NA,0.00,153.24,973.69,NA
2022-01-04 00:00:00,291.86,564.58,227.86,96.62,247.82,45.26,20.05,1.81,11.73,6.89,56.49,NA,NA,NA,NA,16.14,66.95,0.31,209.49,NA,0.00,144.70,973.12,NA
2022-01-05 00:00:00,353.05,449.37,118.76,60.40,128.94,37.73,15.30,1.65,25.07,NA,NA,NA,NA,NA,NA,14.45,86.60,0.89,138.08,NA,0.00,77.72,973.50,NA
2022-01-06 00:00:00,120.90,157.82,26.88,42.38,44.47,44.43,10.00,1.43,8.94,0.00,67.70,NA,NA,NA,NA,15.72,82.20,1.25,89.32,NA,0.00,144.16,973.29,NA
2022-01-07 00:00:00,72.49,113.19,17.57,34.21,32.52,41.07,14.85,2.25,11.59,0.76,64.37,NA,NA,NA,NA,16.00,84.32,2.12,96.95,NA,0.00,131.28,972.83,NA
2022-01-08 00:00:00,53.31,67.90,16.70,35.83,32.67,39.96,10.17,1.61,12.30,1.40,24.24,NA,NA,NA,NA,15.60,93.13,1.38,100.12,NA,0.00,85.93,973.17,NA
2022-01-09 00:00:00,54.36,63.73,82.74,38.86,88.14,29.36,5.91,1.50,9.43,1.77,21.44,NA,NA,NA,NA,14.87,92.26,0.34,202.27,NA,0.00,82.74,973.65,NA
2022-01-10 00:00:00,121.59,226.59,136.99,58.95,146.49,21.85,16.21,2.23,12.98,3.73,22.28,NA,NA,NA,NA,14.61,82.57,0.33,255.00,NA,0.00,168.94,973.37,NA
2022-01-11 00:00:00,165.16,323.12,125.41,62.37,135.41,20.73,10.25,2.81,11.58,4.32,24.65,NA,NA,NA,NA,14.12,81.50,0.54,260.40,NA,0.00,176.63,973.03,NA
2022-01-12 00:00:00,161.36,386.92,134.48,67.79,151.17,22.48,14.27,2.41,14.19,3.82,22.48,NA,NA,NA,NA,13.89,79.72,0.33,249.80,NA,0.00,166.02,973.16,NA
2022-01-13 00:00:00,283.14,552.75,196.36,85.95,211.81,29.76,15.44,2.46,18.14,5.91,43.26,NA,NA,NA,NA,13.38,88.54,0.30,210.30,NA,0.00,155.84,973.17,NA
2022-01-14 00:00:00,239.45,445.49,103.37,57.97,115.10,32.97,15.66,2.46,9.82,4.30,22.28,NA,NA,NA,NA,12.99,90.15,0.33,218.22,NA,0.00,142.78,972.36,NA
2022-01-15 00:00:00,206.32,356.00,80.42,47.43,90.80,27.28,13.76,2.23,8.50,3.34,16.47,NA,NA,NA,NA,12.79,85.56,0.35,238.51,NA,0.00,135.04,972.28,NA
2022-01-16 00:00:00,205.72,386.60,67.91,53.29,83.72,30.35,11.74,2.39,11.04,3.10,16.11,NA,NA,NA,NA,12.99,80.90,0.35,203.54,NA,0.00,153.27,972.68,NA
2022-01-17 00:00:00,254.13,420.81,61.33,62.90,83.45,36.89,12.83,1.73,14.19,3.51,22.17,NA,NA,NA,NA,13.28,80.36,0.74,156.23,NA,0.00,162.71,972.95,NA
2022-01-18 00:00:00,301.47,652.56,124.43,62.82,134.88,34.89,13.67,2.95,7.14,0.00,0.00,NA,NA,NA,NA,13.32,81.12,0.39,257.32,NA,0.00,159.06,973.36,NA
2022-01-19 00:00:00,310.94,621.62,90.22,73.40,112.61,32.45,19.85,1.20,8.39,1.94,26.85,NA,NA,NA,NA,13.77,81.20,0.35,219.76,NA,0.00,145.21,973.73,NA
2022-01-20 00:00:00,288.58,511.42,59.89,50.79,75.83,37.62,19.83,2.08,9.93,4.66,39.26,NA,NA,NA,NA,13.94,87.09,1.00,102.26,NA,0.00,151.45,973.82,NA
2022-01-21 00:00:00,252.48,483.34,79.30,64.85,99.12,38.73,27.52,1.24,18.10,5.38,48.62,NA,NA,NA,NA,14.45,84.82,0.71,140.03,NA,0.00,164.34,973.49,NA
2022-01-22 00:00:00,151.22,230.61,28.24,49.46,49.33,37.24,13.89,0.92,10.79,2.90,26.90,NA,NA,NA,NA,13.97,88.43,1.72,99.51,NA,0.00,79.70,973.78,NA
2022-01-23 00:00:00,170.85,244.01,112.07,44.70,115.15,31.06,15.67,1.46,8.93,3.66,32.57,NA,NA,NA,NA,13.78,89.05,0.79,172.23,NA,0.00,129.21,974.03,NA
2022-01-24 00:00:00,239.75,465.86,182.12,64.96,183.00,29.72,20.23,0.97,7.58,6.06,48.27,NA,NA,NA,NA,13.35,85.04,0.30,224.90,NA,0.00,158.20,974.15,NA
2022-01-25 00:00:00,243.59,528.75,181.85,54.54,189.30,32.66,18.92,2.35,5.69,5.08,26.56,NA,NA,NA,NA,12.53,88.23,0.45,244.15,NA,0.00,136.39,974.17,NA
2022-01-26 00:00:00,238.82,482.21,172.06,52.33,171.39,30.75,19.39,1.93,7.75,5.41,31.14,NA,NA,NA,NA,13.20,84.49,0.45,232.75,NA,0.00,174.55,974.49,NA
2022-01-27 00:00:00,223.67,585.84,202.16,75.78,208.03,30.70,17.82,2.11,8.77,5.41,28.87,NA,NA,NA,NA,14.06,78.66,0.56,248.83,NA,0.00,178.20,973.91,NA
2022-01-28 00:00:00,173.86,507.06,137.93,85.98,155.92,23.91,20.92,1.90,13.15,3.72,23.99,NA,NA,NA,NA,14.60,64.80,0.74,253.57,NA,0.00,180.75,973.85,NA
2022-01-29 00:00:00,222.21,583.30,218.93,95.09,236.01,29.44,20.07,1.73,9.48,5.27,36.85,NA,NA,NA,NA,14.99,67.88,0.43,245.71,NA,0.00,176.20,973.97,NA
2022-01-30 00:00:00,219.24,564.89,141.54,84.96,160.56,33.57,21.26,1.95,11.44,4.64,21.44,NA,NA,NA,NA,15.77,65.95,0.68,255.09,NA,0.00,177.22,973.84,NA
2022-01-31 00:00:00,314.80,572.52,107.34,70.70,141.13,34.87,18.84,NA,12.10,6.49,88.29,NA,NA,NA,NA,14.36,81.44,0.67,125.62,NA,0.00,174.37,974.08,NA
2022-02-01 00:00:00,308.59,642.69,164.81,75.75,174.90,41.46,18.86,2.13,16.46,7.33,64.96,NA,NA,NA,NA,14.94,79.83,0.31,239.15,NA,0.00,174.59,973.73,NA
2022-02-02 00:00:00,216.02,415.21,48.16,66.17,74.48,43.50,18.22,1.90,24.82,3.73,20.81,NA,NA,NA,NA,15.79,72.81,0.59,188.02,NA,0.00,171.84,972.76,NA
2022-02-03 00:00:00,164.66,253.26,29.97,41.12,46.31,30.38,18.53,1.77,17.09,2.47,14.17,NA,NA,NA,NA,13.73,82.71,2.16,129.33,NA,0.00,90.16,972.89,NA
2022-02-04 00:00:00,115.27,315.04,130.19,52.58,134.11,29.28,21.41,2.11,14.23,3.15,21.82,NA,NA,NA,NA,14.33,80.40,0.51,244.16,NA,0.00,147.84,972.94,NA
2022-02-05 00:00:00,208.28,448.80,110.72,71.42,145.17,29.84,25.41,2.03,19.39,5.20,47.43,NA,NA,NA,NA,14.09,78.68,0.38,214.78,NA,0.00,171.72,973.12,NA
2022-02-06 00:00:00,311.59,486.09,144.20,110.91,208.26,35.84,29.44,NA,25.44,7.52,93.94,NA,NA,NA,NA,15.14,74.52,0.41,199.73,NA,0.00,178.74,972.88,NA
2022-02-07 00:00:00,188.46,464.77,128.95,81.19,148.18,43.77,20.87,2.21,32.46,4.55,55.14,NA,NA,NA,NA,16.64,69.23,0.82,142.19,NA,0.00,177.42,972.47,NA
2022-02-08 00:00:00,203.21,513.61,193.97,87.54,204.45,47.59,21.29,2.14,35.55,4.94,95.95,NA,NA,NA,NA,17.19,73.86,0.57,159.20,NA,0.00,171.60,972.52,NA
2022-02-09 00:00:00,108.95,264.92,68.29,58.88,87.00,43.27,23.04,1.62,22.23,2.75,43.04,NA,NA,NA,NA,16.04,76.91,0.78,144.24,NA,0.00,165.36,972.67,NA
2022-02-10 00:00:00,97.85,441.52,148.52,71.36,159.05,31.21,17.42,1.77,21.52,3.10,30.19,NA,NA,NA,NA,15.94,71.66,0.57,248.12,NA,0.00,174.76,972.74,NA
2022-02-11 00:00:00,136.32,505.47,140.50,80.47,157.39,27.50,19.12,1.99,23.46,3.39,13.73,NA,NA,NA,NA,16.05,59.96,0.72,259.43,NA,0.00,179.08,972.80,NA
2022-02-12 00:00:00,104.36,385.46,140.80,93.82,161.73,25.14,22.19,2.00,24.69,4.15,26.83,NA,NA,NA,NA,16.15,60.87,0.58,244.90,NA,0.00,178.61,973.16,NA
2022-02-13 00:00:00,211.73,528.24,150.12,101.09,197.94,32.61,20.93,2.98,38.07,7.12,96.21,NA,NA,NA,NA,16.49,67.85,0.49,195.14,NA,0.00,177.04,972.92,NA
2022-02-14 00:00:00,167.89,482.14,117.66,90.72,170.75,38.51,22.15,2.04,52.29,4.88,124.52,NA,NA,NA,NA,17.07,65.36,0.59,195.89,NA,0.00,188.00,972.89,NA
2022-02-15 00:00:00,104.49,393.82,116.80,94.36,144.91,40.66,32.91,1.90,52.39,4.07,90.57,NA,NA,NA,NA,19.14,50.35,0.74,195.11,NA,0.00,216.84,972.94,NA
2022-02-16 00:00:00,232.69,569.14,164.10,108.42,202.38,40.37,26.73,2.58,50.16,7.48,91.15,NA,NA,NA,NA,17.02,67.98,0.36,216.36,NA,0.00,172.19,972.72,NA
2022-02-17 00:00:00,162.28,381.53,135.33,91.59,156.16,42.68,23.89,1.93,22.87,5.40,51.39,NA,NA,NA,NA,17.48,65.40,0.39,218.09,NA,0.00,173.83,973.31,NA
2022-02-18 00:00:00,161.29,434.59,188.15,91.45,211.28,40.47,19.48,2.18,22.39,5.95,78.52,NA,NA,NA,NA,18.05,62.31,0.42,227.06,NA,0.00,172.09,973.19,NA
2022-02-19 00:00:00,96.09,311.04,153.15,74.32,164.40,36.13,22.41,1.80,23.52,4.06,37.82,NA,NA,NA,NA,17.84,59.78,0.59,250.52,NA,0.00,175.50,973.15,NA
2022-02-20 00:00:00,88.91,250.93,101.69,68.40,119.31,28.16,22.85,1.55,32.92,2.00,8.36,NA,NA,NA,NA,18.32,55.19,0.96,261.75,NA,0.00,220.83,972.82,NA
2022-02-21 00:00:00,114.74,334.51,124.57,83.18,138.33,24.83,28.95,2.01,38.07,3.90,39.54,NA,NA,NA,NA,17.46,55.90,0.52,247.01,NA,0.00,176.98,972.97,NA
2022-02-22 00:00:00,138.89,335.64,59.18,52.32,74.92,35.99,31.35,1.59,66.97,4.11,90.66,NA,NA,NA,NA,18.10,54.70,2.47,127.94,NA,0.00,180.11,972.81,NA
2022-02-23 00:00:00,120.76,201.86,51.67,45.77,70.35,31.99,22.73,1.96,41.99,2.03,14.89,NA,NA,NA,NA,17.64,68.96,2.05,112.43,NA,0.00,176.70,973.67,NA
2022-02-24 00:00:00,175.07,322.85,95.75,73.54,117.17,34.65,36.41,1.30,44.71,4.96,49.66,NA,NA,NA,NA,18.08,68.54,0.55,188.47,NA,0.00,171.88,972.84,NA
2022-02-25 00:00:00,153.79,262.01,70.66,58.62,88.78,37.22,26.22,1.84,45.77,1.90,19.74,NA,NA,NA,NA,18.53,65.42,1.24,139.54,NA,0.00,173.47,972.85,NA
2022-02-26 00:00:00,33.14,89.16,25.58,36.73,40.40,24.79,30.20,1.39,44.05,1.20,60.05,NA,NA,NA,NA,17.01,65.90,1.83,120.59,NA,0.00,183.60,973.55,NA
2022-02-27 00:00:00,52.43,165.19,56.10,45.90,70.14,22.61,24.77,1.57,41.44,1.56,12.50,NA,NA,NA,NA,17.66,62.74,0.50,239.27,NA,0.00,190.81,973.53,NA
2022-02-28 00:00:00,66.82,238.64,102.03,60.40,115.30,18.68,27.18,2.05,43.09,2.38,21.22,NA,NA,NA,NA,17.53,57.78,0.65,262.33,NA,0.00,191.15,973.01,NA
2022-03-01 00:00:00,89.45,252.15,110.45,68.85,126.66,23.44,21.51,1.75,49.39,3.20,26.11,NA,NA,NA,NA,17.70,62.29,0.39,239.25,NA,0.00,189.02,973.07,NA
2022-03-02 00:00:00,120.36,310.92,138.81,74.65,159.68,27.46,24.89,1.57,53.21,4.66,44.16,NA,NA,NA,NA,18.18,65.84,0.39,216.56,NA,0.00,186.74,973.01,NA
2022-03-03 00:00:00,91.66,189.07,37.10,52.56,58.21,27.40,28.37,1.27,40.43,2.88,28.23,NA,NA,NA,NA,19.65,58.03,0.97,167.59,NA,0.00,190.39,973.21,NA
2022-03-04 00:00:00,71.64,234.59,57.26,45.60,70.90,30.05,20.59,1.82,38.21,1.93,19.29,NA,NA,NA,NA,19.99,56.67,1.04,267.84,NA,0.00,244.43,974.06,NA
2022-03-05 00:00:00,70.92,217.37,64.68,41.23,61.86,20.41,18.42,1.76,28.89,1.89,11.75,NA,NA,NA,NA,18.22,64.26,0.81,264.10,NA,0.00,165.89,973.84,NA
2022-03-06 00:00:00,96.95,277.23,52.95,NA,25.81,18.45,30.62,1.94,39.80,2.87,48.76,NA,NA,NA,NA,19.37,58.96,0.40,221.23,NA,0.00,184.29,973.59,NA
2022-03-07 00:00:00,172.70,456.99,101.27,NA,68.99,17.54,31.27,1.97,63.65,5.43,135.37,NA,NA,NA,NA,18.88,63.48,0.67,151.59,NA,0.00,169.98,973.70,NA
2022-03-08 00:00:00,147.49,320.23,69.73,22.20,44.34,19.84,27.09,1.60,42.46,4.67,47.26,NA,NA,NA,NA,20.05,60.71,0.45,237.82,NA,0.00,181.07,973.20,NA
2022-03-09 00:00:00,73.79,249.00,39.80,18.46,42.27,9.50,22.98,1.44,25.53,2.98,32.56,NA,NA,NA,NA,20.81,52.25,0.57,253.76,NA,0.00,179.92,972.64,NA
2022-03-10 00:00:00,68.43,266.67,29.84,26.58,38.47,7.24,25.30,1.58,26.08,2.39,27.61,NA,NA,NA,NA,20.78,52.64,0.59,263.16,NA,0.00,178.66,972.64,NA
2022-03-11 00:00:00,72.90,280.41,25.89,36.36,40.44,5.17,23.34,1.97,28.89,2.67,24.59,NA,NA,NA,NA,20.49,57.43,0.62,261.93,NA,0.00,182.84,972.54,NA
2022-03-12 00:00:00,77.71,350.00,39.46,44.83,56.01,4.79,35.52,2.20,28.35,4.06,23.69,NA,NA,NA,NA,20.71,56.45,0.51,254.57,NA,0.00,181.53,972.67,NA
2022-03-13 00:00:00,95.73,353.74,39.73,50.08,59.03,6.19,31.70,2.08,27.29,4.47,27.40,NA,NA,NA,NA,21.43,57.52,0.49,240.54,NA,0.00,179.21,972.55,NA
2022-03-14 00:00:00,127.20,356.61,47.74,47.87,64.38,5.66,29.40,2.46,32.53,4.87,42.81,NA,NA,NA,NA,21.79,62.48,0.38,202.58,NA,0.00,175.70,972.57,NA
2022-03-15 00:00:00,108.42,299.73,39.39,47.25,57.25,7.20,31.75,1.61,27.29,4.42,30.48,NA,NA,NA,NA,22.71,62.43,0.46,225.59,NA,0.00,173.69,972.35,NA
2022-03-16 00:00:00,92.45,302.24,33.82,44.52,51.25,15.31,27.87,1.74,27.20,2.94,16.15,NA,NA,NA,NA,23.15,57.88,0.89,260.35,NA,0.00,175.54,972.42,NA
2022-03-17 00:00:00,126.03,282.00,42.20,45.65,50.70,14.75,33.58,2.04,40.22,3.69,36.15,NA,NA,NA,NA,23.13,60.27,0.71,157.16,NA,0.00,173.11,972.53,NA
2022-03-18 00:00:00,127.90,214.58,NA,NA,NA,NA,31.13,1.75,37.66,3.54,13.27,NA,NA,NA,NA,23.25,59.23,1.14,111.97,NA,0.00,174.38,972.63,NA
2022-03-19 00:00:00,113.20,233.50,NA,110.78,112.23,4.92,35.14,2.07,30.54,3.93,37.93,NA,NA,NA,NA,23.24,59.37,1.03,110.25,NA,0.00,174.63,973.43,NA
2022-03-20 00:00:00,114.59,303.88,94.20,135.01,152.48,3.91,41.52,1.79,50.59,4.45,75.36,NA,NA,NA,NA,24.06,52.43,0.71,156.35,NA,0.00,175.36,973.76,NA
2022-03-21 00:00:00,147.04,371.34,NA,105.57,156.70,5.08,30.83,1.98,40.89,5.74,39.20,NA,NA,NA,NA,23.82,54.34,0.65,221.08,NA,0.00,173.72,973.59,NA
2022-03-22 00:00:00,76.03,248.08,85.55,82.47,130.60,5.75,31.09,1.58,34.68,2.34,17.62,NA,NA,NA,NA,23.33,49.30,1.07,264.02,NA,0.00,174.79,972.83,NA
2022-03-23 00:00:00,110.48,325.44,245.88,119.16,204.21,5.12,33.08,2.15,32.91,4.13,51.31,NA,NA,NA,NA,23.27,48.32,0.49,231.25,NA,0.00,174.75,972.23,NA
2022-03-24 00:00:00,148.01,430.97,208.17,95.79,231.83,44.04,36.19,1.54,40.81,6.77,122.05,NA,NA,NA,NA,27.86,45.77,0.64,217.31,NA,0.00,180.60,971.89,NA
2022-03-25 00:00:00,91.96,271.48,137.70,95.47,163.57,18.05,28.28,1.84,26.37,3.10,22.59,NA,NA,NA,NA,31.29,49.02,0.83,251.22,NA,0.00,181.36,971.89,NA
2022-03-26 00:00:00,87.28,302.71,150.07,104.02,177.68,9.00,28.60,1.85,28.98,2.83,14.17,NA,NA,NA,NA,31.07,44.08,1.19,254.88,NA,0.00,183.04,971.84,NA
2022-03-27 00:00:00,112.50,378.32,119.61,95.48,159.36,6.93,41.79,2.05,16.19,4.73,37.21,NA,NA,NA,NA,28.22,49.60,0.44,232.92,NA,0.00,25.76,973.09,NA
2022-03-28 00:00:00,131.01,442.71,111.48,119.86,154.71,21.63,31.34,2.32,30.52,6.95,76.62,NA,NA,NA,NA,32.07,43.61,0.62,213.98,NA,0.00,176.42,973.18,NA
2022-03-29 00:00:00,164.91,406.92,189.38,123.41,225.67,37.87,44.09,2.05,31.04,7.58,58.71,NA,NA,NA,NA,32.57,41.57,0.68,222.82,NA,0.00,178.25,973.02,NA
2022-03-30 00:00:00,159.90,420.28,193.39,153.09,232.59,39.53,60.65,1.41,58.57,6.15,67.42,NA,NA,NA,NA,32.85,42.48,0.40,208.25,NA,0.00,173.53,972.85,NA
2022-03-31 00:00:00,168.52,388.58,110.69,122.35,153.14,44.35,46.68,1.88,70.76,7.93,120.11,NA,NA,NA,NA,32.82,42.22,0.76,165.19,NA,0.00,176.31,973.42,NA
2022-04-01 00:00:00,78.71,208.01,136.64,102.94,162.84,42.52,37.59,1.81,44.29,3.40,32.54,NA,NA,NA,NA,32.70,35.99,0.97,255.05,NA,0.00,180.86,972.53,NA
2022-04-02 00:00:00,120.11,257.18,153.34,144.17,214.34,40.78,57.90,2.15,50.41,5.06,81.76,NA,NA,NA,NA,32.96,35.59,0.56,160.94,NA,0.00,179.12,972.20,NA
2022-04-03 00:00:00,127.13,254.65,62.13,123.26,107.40,43.02,54.46,1.80,70.14,5.93,64.24,NA,NA,NA,NA,33.52,34.35,0.65,192.97,NA,0.00,179.77,971.55,NA
2022-04-04 00:00:00,134.40,292.82,198.50,121.24,227.51,41.24,41.69,1.98,41.86,5.59,37.26,NA,NA,NA,NA,32.68,35.07,0.72,231.57,NA,0.00,182.91,971.96,NA
2022-04-05 00:00:00,111.17,268.52,176.73,119.74,211.74,41.41,40.08,2.32,33.78,4.75,32.81,NA,NA,NA,NA,33.03,34.32,0.72,218.91,NA,0.00,182.77,972.15,NA
2022-04-06 00:00:00,149.84,295.50,180.86,128.72,223.46,39.70,46.72,2.00,35.10,6.81,48.33,NA,NA,NA,NA,33.13,35.27,0.69,229.73,NA,0.00,182.21,971.88,NA
2022-04-07 00:00:00,145.59,304.79,192.21,136.16,224.84,39.23,43.64,1.46,37.79,7.12,64.71,NA,NA,NA,NA,33.54,35.57,0.62,222.99,NA,0.00,182.15,971.68,NA
2022-04-08 00:00:00,131.70,290.82,149.20,131.09,188.69,40.78,39.56,1.25,36.49,6.10,59.61,NA,NA,NA,NA,34.31,33.31,0.55,220.85,NA,0.00,181.41,971.53,NA
2022-04-09 00:00:00,141.54,322.83,165.40,136.06,220.59,39.95,38.04,1.48,44.98,6.36,82.79,NA,NA,NA,NA,34.76,34.53,0.57,210.66,NA,0.00,181.21,971.61,NA
2022-04-10 00:00:00,139.16,313.91,197.28,115.68,225.49,37.93,49.35,1.58,41.80,6.94,52.17,NA,NA,NA,NA,34.93,33.98,0.69,223.16,NA,0.00,180.91,971.95,NA
2022-04-11 00:00:00,129.89,363.48,167.00,129.66,207.68,29.22,40.14,1.36,32.11,5.61,33.77,NA,NA,NA,NA,35.04,33.82,0.61,220.91,NA,0.00,181.47,971.64,NA
2022-04-12 00:00:00,141.17,321.54,211.75,122.29,231.81,29.83,57.62,1.86,28.66,6.54,69.79,NA,NA,NA,NA,34.24,35.01,0.54,195.54,NA,0.00,179.01,971.42,NA
2022-04-13 00:00:00,160.67,473.34,178.17,121.48,209.96,31.17,36.96,1.64,40.66,5.29,77.81,NA,NA,NA,NA,34.41,36.77,0.58,196.55,NA,0.00,181.60,971.87,NA
2022-04-14 00:00:00,97.04,396.42,97.78,95.36,128.81,38.07,27.08,1.59,41.38,2.26,12.51,NA,NA,NA,NA,34.60,33.37,0.99,245.73,NA,0.00,180.69,971.79,NA
2022-04-15 00:00:00,87.24,287.02,55.38,110.94,104.12,37.63,34.65,1.74,59.07,3.37,49.70,NA,NA,NA,NA,33.88,36.65,0.72,152.54,NA,0.00,188.30,971.73,NA
2022-04-16 00:00:00,124.21,307.20,95.23,115.79,138.42,20.87,41.75,1.18,70.99,3.97,83.93,NA,NA,NA,NA,33.97,36.54,0.72,135.86,NA,0.00,186.57,971.84,NA
2022-04-17 00:00:00,143.17,361.64,113.18,122.09,156.08,11.59,37.40,1.95,57.62,5.45,85.94,NA,NA,NA,NA,33.64,38.52,0.53,148.08,NA,0.00,174.63,971.87,NA
2022-04-18 00:00:00,143.55,456.52,123.57,152.66,177.66,9.56,31.56,2.00,56.86,5.41,111.98,NA,NA,NA,NA,34.82,37.91,0.42,197.45,NA,0.00,184.25,971.95,NA
2022-04-19 00:00:00,184.82,511.89,218.17,125.14,254.82,8.10,24.30,2.25,26.90,7.44,93.86,NA,NA,NA,NA,35.14,36.46,0.86,231.27,NA,0.00,175.35,971.81,NA
2022-04-20 00:00:00,97.00,348.58,186.09,99.36,204.71,6.61,26.63,2.22,28.37,4.68,31.46,NA,NA,NA,NA,35.85,33.03,0.98,256.20,NA,0.00,187.16,971.64,NA
2022-04-21 00:00:00,124.84,431.48,155.99,73.78,172.77,6.25,17.17,1.77,17.87,3.79,22.93,NA,NA,NA,NA,32.87,38.23,0.85,209.69,NA,0.00,180.38,971.52,NA
2022-04-22 00:00:00,127.05,312.69,72.41,88.39,106.03,20.33,28.03,2.21,53.74,3.99,28.72,NA,NA,NA,NA,33.61,37.39,0.77,210.11,NA,0.00,191.84,971.65,NA
2022-04-23 00:00:00,140.70,349.35,146.88,98.77,174.11,38.25,18.68,1.89,40.91,4.04,25.51,NA,NA,NA,NA,33.87,34.98,0.64,215.18,NA,0.00,192.65,971.94,NA
2022-04-24 00:00:00,145.05,332.40,103.67,92.40,133.68,44.45,15.96,0.99,49.58,2.30,16.07,NA,NA,NA,NA,34.67,32.81,1.06,254.49,NA,0.00,190.57,971.95,NA
2022-04-25 00:00:00,122.94,322.13,85.54,81.01,112.82,44.58,16.85,1.38,59.21,1.77,13.02,NA,NA,NA,NA,35.32,33.44,1.24,257.24,NA,0.00,187.71,973.03,NA
2022-04-26 00:00:00,110.88,275.87,114.18,92.98,142.87,44.07,20.09,1.88,42.08,3.29,28.57,NA,NA,NA,NA,34.65,35.44,0.64,229.04,NA,0.00,189.19,973.92,NA
2022-04-27 00:00:00,240.36,436.24,153.97,122.90,188.18,43.45,21.89,1.88,45.08,5.71,43.62,NA,NA,NA,NA,35.00,35.05,0.73,229.16,NA,0.00,188.76,974.09,NA
2022-04-28 00:00:00,170.88,442.50,101.80,163.44,156.85,42.01,31.57,1.51,15.45,5.63,84.95,NA,NA,NA,NA,35.83,35.64,0.58,217.06,NA,0.00,184.19,973.56,NA
2022-04-29 00:00:00,172.42,425.75,241.24,133.17,272.27,45.03,15.65,1.73,36.21,6.03,42.79,NA,NA,NA,NA,36.46,32.67,0.79,232.40,NA,0.00,184.74,972.87,NA
2022-04-30 00:00:00,165.00,406.28,175.43,125.55,213.77,45.12,13.22,1.39,38.43,4.29,43.71,NA,NA,NA,NA,36.67,32.07,0.68,216.83,NA,0.00,184.89,972.33,NA
2022-05-01 00:00:00,101.36,371.55,13.30,45.10,34.83,51.35,18.55,1.49,66.63,3.59,67.41,NA,NA,NA,NA,34.60,46.23,2.24,101.70,NA,0.00,188.55,972.11,NA
2022-05-02 00:00:00,70.26,252.83,12.97,46.23,35.16,37.31,18.41,1.53,82.43,3.06,33.30,NA,NA,NA,NA,34.95,48.09,2.10,100.95,NA,0.00,192.33,972.11,NA
2022-05-03 00:00:00,90.33,311.91,21.99,85.27,63.29,46.14,22.47,1.72,73.86,3.15,21.36,NA,NA,NA,NA,34.70,50.50,1.37,131.98,NA,0.00,184.86,972.39,NA
2022-05-04 00:00:00,67.89,244.83,19.95,61.83,49.15,49.32,12.20,1.60,65.26,2.46,21.36,NA,NA,NA,NA,32.74,55.41,1.72,109.60,NA,0.00,178.40,973.06,NA
2022-05-05 00:00:00,88.11,264.46,60.26,116.84,111.27,46.69,13.36,2.25,52.03,3.59,20.42,NA,NA,NA,NA,32.02,53.47,0.51,181.65,NA,0.00,205.51,973.23,NA
2022-05-06 00:00:00,131.64,355.29,82.95,129.05,136.28,47.12,14.51,1.46,45.72,4.80,24.03,NA,NA,NA,NA,33.84,47.63,0.64,167.09,NA,0.00,194.43,972.90,NA
2022-05-07 00:00:00,108.57,360.49,133.68,187.36,190.39,48.88,17.24,2.16,47.26,4.46,97.81,NA,NA,NA,NA,33.85,45.75,0.81,130.04,NA,0.00,178.37,972.63,NA
2022-05-08 00:00:00,80.07,218.26,13.64,75.30,51.16,49.80,13.76,1.46,94.63,2.48,43.62,NA,NA,NA,NA,34.45,46.22,1.36,102.66,NA,0.00,199.61,971.84,NA
2022-05-09 00:00:00,63.93,154.96,11.96,54.78,38.89,49.44,11.73,1.61,93.60,1.92,13.17,NA,NA,NA,NA,34.55,49.76,1.92,97.68,NA,0.00,199.53,971.96,NA
2022-05-10 00:00:00,58.82,157.93,14.59,58.55,43.04,48.93,11.55,1.79,88.16,1.94,17.53,NA,NA,NA,NA,34.56,49.30,1.91,98.01,NA,0.00,199.42,971.43,NA
2022-05-11 00:00:00,60.19,164.10,12.62,63.53,44.07,50.54,12.62,1.59,99.16,2.37,31.36,NA,NA,NA,NA,35.54,47.57,1.53,98.12,NA,0.00,197.17,971.87,NA
2022-05-12 00:00:00,67.75,165.55,15.11,74.91,52.16,55.01,12.64,1.64,94.28,2.62,24.71,NA,NA,NA,NA,36.73,46.79,1.48,106.59,NA,0.00,194.53,971.89,NA
2022-05-13 00:00:00,78.85,283.32,55.90,110.43,84.35,57.65,17.16,2.20,76.16,3.91,45.02,NA,NA,NA,NA,36.02,49.58,1.26,145.99,NA,0.00,196.77,971.75,NA
